Full Name	Short Name
Cytochrome b apoenzyme	CYTB
apoenzyme	CYTB
cytohrome b	CYTB
cytochome b	CYTB
cytochorome b	CYTB
cytchrome b	CYTB
cob	CYTB
cytochrome b protein	CYTB
Cythocrome b	CYTB
Cytb protein	CYTB
cytchorome b	CYTB
CYTB	CYTB
Cytochrome-b	CYTB
cytbochrome b	CYTB
apocytochrome b	CYTB
cytochromeb	CYTB
ctyb	CYTB
Cyt b	CYTB
apocytochome b	CYTB
cytochrome b	CYTB
cytochrome bc1	CYTB
