Full Name	Short Name
ATP-dependent Clp protease proteolytic subunit1	clpP1
ATP-dependent Clp protease proteolytic subunit 1	clpP1
ClpP1	clpP1
caseinolytic protease P1	clpP1
clpP1 protein	clpP1
caseinolytic peptidase P1	clpP1
ClpP1; ATP-dependent Clp protease proteolytic subunit	clpP1
chloroplastic ATP-dependent Clp protease proteolytic subunit 1	clpP1
Clp protease proteolytic subunit1	clpP1
