Full Name	Short Name
maturase K	matK
intron maturase	matK
maturase	matK
truncated maturase K	matK
matuease K	matK
matK-PSX	matK
matK	matK
maturase-like protein	matk
meturase K	matK
matK protein	matK
RNA maturase	matK
trnK-UUU	matK
intron maturase K	matK
megakaryocyte-associated tyrosine kinase	matK
MatK; intron maturase K	matK
maturase for trnK intron	matK
maturaseK	matK
maturase within trnK intron	matK
putative maturase	matK
maturase K gene	matK
