Full Name	Short Name
photosystem I protein M	psaM
photosystem I subunit XII	psaM
PsaM	psaM
photosystem I M-protein	psaM
PSI M protein	psaM
photosystem I subunit M	psaM
photosystem I reaction center subunit M	psaM
photosystem I M protein	psaM
photosystem I reaction center subunit XII	psaM
PSI M-protein	psaM
M polypeptide of photosystem I	psaM
