Full Name	Short Name
sulfate ABC transporter	cysA
cysA	cysA
sulfate ABC transporter protein	cysA
fulfate ABC transporter	cysA
sulfate transport ATP-binding protein	cysA
sulfate/thiosulfate import ATP-binding protein CysA	cysA
probable transport protein	cysA
