Full Name	Short Name
photosystem II reaction center protein N	pbf1
pbf1	pbf1
pbf1 protein	pbf1
Proteasome subunit beta type-1	pbf1
N-terminal nucleophile aminohydrolases (Ntn hydrolases) superfamily protein	pbf1
prolamin-box binding factor1	pbf1
photosystem biogenesisfactor 1	pbf1
PBF1 N-terminal nucleophile aminohydrolases (Ntn hydrolases) superfamily protein	pbf1
photosystem biogenesis factor1	pbf1
photosystem biogenesis factor 1 (photosystem II protein N)	pbf1
